,Total_Sales,Year,cleaned_name,curb_weight_lbs,speed_sec,horsepower_hp,width_in,msrp,pass_capacity,doors,wheelbase_in,height_in,tank_cap_gal,length_in,vol_cubft,mpg_comb,drivetrain,fuel,class,transmission
869,130.0,2007,pontiac bonneville,,8.39,205.0,74.2,4194.0,5.0,4.0,112.2,56.6,18.0,202.6,104.0,24.5,front wheel,gas,large,AT
870,125.0,2007,hummer h1,,,300.0,86.5,22363.0,4.0,4.0,130.0,77.0,28.5,,,,four wheel,gas,,
871,122.0,2007,mazda mpv,,8.76,200.0,72.1,3538.0,7.0,4.0,111.8,68.7,19.8,189.5,,21.5,front wheel,gas,minivan,AT
872,121.0,2007,buick lesabre,,8.32,205.0,73.5,4857.0,6.0,4.0,112.2,57.0,18.0,200.0,107.0,24.5,front wheel,gas,large,AT
873,118.0,2007,saab 9 2x,,5.78,230.0,66.7,4312.0,5.0,4.0,99.4,57.7,15.9,175.6,,24.0,all wheel,gas,,
874,104.0,2007,mercedes benz slr mclaren,,3.04,641.0,75.1,86400.0,2.0,2.0,106.3,,26.3,183.3,,15.0,rear wheel,gas,,
902,515513.0,2008,ford f,,8.7225,293.25,78.9,30393.45679012345,5.049382716049383,2.7901234567901234,141.03086419753086,74.70617283950615,27.535802469135803,,,15.0,rear wheel,gas,,AT
903,465065.0,2008,chevrolet silverado,,,315.0,50.6,28859.204545454544,5.090909090909091,2.4545454545454546,141.1181818181818,73.71136363636369,28.181818181818183,,,16.5,rear wheel,gas,,DCT
904,436617.0,2008,toyota camry,3389.909090909091,6.65,268.0,71.7,22695.0,5.0,4.0,109.29999999999995,57.809090909090905,18.38181818181818,189.2,101.0,25.0,front wheel,gas,midsize,AT
905,372789.0,2008,honda accord,,7.82,190.0,72.7,4842.0,,,110.2,58.1,18.5,194.1,106.0,24.0,front wheel,gas,large,AT
906,351007.0,2008,toyota corolla,2575.833333333333,9.45,126.0,66.9,15556.666666666666,5.0,4.0,102.4,58.5,13.2,178.3,89.0,29.0,front wheel,gas,compact,MT
907,339289.0,2008,honda civic,2808.833333333333,8.23,140.0,68.9,20747.222222222223,5.0,4.0,106.29999999999995,56.46666666666667,12.911111111111106,174.8,175.0,29.0,front wheel,gas,compact,AT
908,269668.0,2008,nissan altima,3199.222222222222,6.26,175.0,70.7,22313.88888888889,5.0,3.333333333333333,107.96666666666664,57.03333333333332,20.0,182.5,101.0,26.0,front wheel,gas,midsize,MT
909,265740.0,2008,chevrolet impala,3612.3333333333335,8.08,211.0,72.9,25371.666666666668,5.0,4.0,110.5,58.7,17.0,200.4,105.0,19.0,front wheel,flex fuel,large,DCT
910,245840.0,2008,dodge ram,,,345.0,51.0,8001.0,6.0,4.0,160.5,75.0,34.0,,,15.5,rear wheel,gas,,
911,197279.0,2008,honda cr v,3474.375,9.33,166.0,71.6,24687.5,5.0,4.0,103.1,66.10000000000001,15.3,177.9,101.625,23.5,four wheel,gas,suv,AT
912,195823.0,2008,ford focus,2605.5,8.15,140.0,67.8,15575.833333333334,5.0,3.0,102.9,58.6,13.0,175.0,186.0,28.0,front wheel,gas,compact,MT
913,188045.0,2008,chevrolet cobalt,,8.62,148.0,67.9,3175.0,5.0,2.0,103.3,55.5,13.0,180.5,169.0,26.0,front wheel,gas,subcompact,MT
914,178253.0,2008,chevrolet malibu,3484.0,9.26,169.0,70.3,23023.0,5.0,4.0,112.3,57.1,16.0,191.8,95.0,25.0,front wheel,gas,midsize,DCT
915,168544.0,2008,gmc sierra,,6.82,315.0,50.6,29039.43181818182,5.090909090909091,2.4545454545454546,141.1181818181818,73.71136363636369,28.181818181818183,218.0,,16.5,rear wheel,gas,,DCT
916,158884.0,2008,toyota prius,2932.0,11.4,76.0,67.9,22715.0,5.0,4.0,106.3,58.70000000000001,11.9,175.0,96.0,46.0,front wheel,electric,midsize,AT
917,156544.0,2008,ford escape,3466.181818181818,9.0,153.0,71.1,23701.81818181818,5.0,4.0,103.1,67.70000000000002,16.227272727272727,174.7,99.4,25.0,front wheel,gas,suv,AT
918,147569.0,2008,ford fusion,3271.8571428571427,7.42,221.0,72.2,21495.0,5.0,4.0,107.4,57.2,17.5,190.2,101.0,23.0,front wheel,gas,midsize,AT
919,144655.0,2008,toyota tacoma,,,159.0,74.6,20730.555555555555,4.055555555555555,2.555555555555556,125.03333333333332,68.76111111111112,21.0,190.4,,19.5,rear wheel,gas,,MT
920,140240.0,2008,pontiac g6,,7.06,252.0,70.6,5661.0,5.0,4.0,112.3,57.1,16.0,189.0,178.0,25.0,front wheel,gas,compact,AT
921,137249.0,2008,toyota tundra,,,276.0,79.9,28035.0,4.791666666666667,3.5,145.6999999999999,75.74999999999996,26.399999999999988,228.7,,14.5,rear wheel,gas,,DCT
922,137020.0,2008,toyota rav4,3512.0,6.12,269.0,73.0,24454.166666666668,5.0,4.0,104.70000000000005,67.9,15.900000000000004,181.1,108.20000000000005,25.5,four wheel,gas,suv,AT
923,135493.0,2008,honda odyssey,4548.285714285715,8.48,244.0,77.1,33895.71428571428,7.857142857142857,4.0,118.1,69.82857142857144,21.0,202.1,,18.0,front wheel,gas,minivan,AT
924,123749.0,2008,dodge caravan grand caravan,,,,,,,,,,,,,,,,,
925,118563.0,2008,chrysler town country,,,,,,,,,,,,,,,,,
926,117357.0,2008,hyundai sonata,3401.285714285714,7.32,234.0,72.1,20870.0,5.0,4.0,107.4,58.0,17.7,188.9,105.0,24.0,front wheel,gas,large,DCT
927,115944.0,2008,toyota sienna,4299.222222222223,7.67,266.0,77.4,29509.444444444445,7.222222222222222,4.0,119.29999999999998,68.89999999999999,20.0,201.0,177.20000000000002,20.0,front wheel,gas,minivan,AT
928,112464.0,2008,bmw 3,3580.0,6.22,230.0,71.5,40550.0,4.478260869565218,3.0434782608695654,108.7,55.31818181818182,16.09090909090909,178.2,90.29,23.0,rear wheel,gas,subcompact,MT
929,110798.0,2008,ford edge,4183.0,6.94,265.0,75.8,29240.0,5.0,4.0,111.2,67.0,19.5,185.7,108.3,18.5,front wheel,gas,suv,AT
930,109957.0,2008,mazda 3,,8.16,148.0,69.1,2938.0,,,103.9,57.7,14.5,177.4,189.0,27.0,front wheel,gas,compact,MT
931,104661.0,2008,toyota highlander,4254.875,7.61,209.0,75.2,32512.5,6.75,4.0,109.79999999999998,68.85,18.7,188.4,141.60000000000002,26.0,four wheel,gas,suv,AT
932,102328.0,2008,toyota yaris,2313.5,9.08,106.0,66.7,13187.5,5.0,3.0,98.65,58.75,11.099999999999998,150.6,172.0,31.0,front wheel,gas,subcompact,AT
933,99797.0,2008,nissan sentra,2977.1666666666665,9.57,140.0,70.5,18231.666666666668,5.0,4.0,105.7,59.43333333333334,14.5,179.8,97.0,28.0,front wheel,gas,compact,MT
934,97461.0,2008,volkswagen jetta,3184.2,8.23,170.0,70.1,20641.0,5.0,4.0,100.25,58.0,14.5,179.3,91.0,25.0,front wheel,gas,compact,MT
935,97367.0,2008,dodge charger,3924.1666666666665,4.97,425.0,74.5,30082.5,5.0,4.0,120.0,58.2,18.666666666666668,200.1,104.0,21.0,rear wheel,gas,large,AT
936,96746.0,2008,honda pilot,4419.416666666667,8.42,244.0,77.5,32178.33333333333,8.0,4.0,106.29999999999995,71.49999999999999,20.4,188.0,150.0,19.0,front wheel,gas,suv,AT
937,96053.0,2008,chevrolet hhr,,8.53,149.0,69.1,3577.0,2.0,2.0,103.5,63.1,16.0,176.2,97.4,25.0,front wheel,gas,,
938,94720.0,2008,hyundai elantra,2847.0,9.16,138.0,69.9,15986.666666666666,5.0,4.0,104.3,58.3,14.0,177.4,98.0,28.0,front wheel,gas,midsize,AT
939,91578.0,2008,chevrolet tahoe,,7.8,295.0,79.0,40015.41666666666,6.0,4.0,116.0,76.89999999999999,26.0,202.0,,16.5,rear wheel,flex fuel,,DCT
940,91251.0,2008,ford mustang,3572.2,6.65,210.0,73.9,29716.5,4.0,2.0,107.1,55.55,16.0,187.6,85.0,19.0,rear wheel,gas,subcompact,MT
941,85182.0,2008,nissan versa,2715.625,,122.0,66.7,14351.25,5.0,4.0,102.4,60.39999999999999,13.2,169.1,189.0,29.0,front wheel,gas,compact,MT
942,84615.0,2008,jeep wrangler,4002.444444444444,7.77,202.0,82.8,24818.88888888889,4.555555555555555,3.111111111111111,106.84444444444443,70.9,20.766666666666666,183.0,103.45555555555556,17.0,four wheel,gas,suv,MT
943,84181.0,2008,lexus rx,,7.16,270.0,72.6,7854.0,,,106.9,66.1,19.2,186.2,,20.5,front wheel,gas,,
944,84158.0,2008,dodge caliber,,8.58,148.0,68.8,3671.0,5.0,4.0,103.7,,13.6,173.8,87.0,26.0,front wheel,gas,small station wagon,MT
945,81676.0,2008,saturn vue,,9.32,257.0,72.8,5733.0,5.0,4.0,106.6,66.2,17.0,180.1,,20.0,front wheel,gas,,
946,79794.0,2008,honda fit,2492.0,10.23,109.0,66.2,15010.0,5.0,4.0,96.5,60.0,10.8,157.4,90.0,30.0,front wheel,gas,small station wagon,MT
947,78439.0,2008,ford explorer,,7.11,292.0,73.7,32091.5625,5.75,4.0,113.70000000000005,72.79999999999998,22.5,193.4,,16.5,four wheel,gas,,AT
948,74878.0,2008,chevrolet trailblazer,,5.53,390.0,74.7,6752.0,5.0,4.0,113.0,67.83,22.0,,,14.0,all wheel,gas,,
949,73678.0,2008,jeep grand cherokee,4499.714285714285,6.39,330.0,84.2,37364.28571428572,5.0,4.0,109.5,68.04285714285714,21.1,186.7,109.0,15.5,four wheel,gas,suv,AT
950,73053.0,2008,nissan rogue,3363.0,,170.0,70.9,20830.0,5.0,4.0,105.9,65.8,15.900000000000002,,97.5,24.5,front wheel,gas,suv,
951,72471.0,2008,mercedes benz c class,3639.8,7.05,228.0,69.7,33956.0,5.0,4.0,108.7,56.54,17.4,182.3,89.0,21.5,rear wheel,gas,compact,AT
952,71663.0,2008,chrysler sebring,,,,,,,,,,,,94.0,24.0,front wheel,gas,midsize,AT
953,71401.0,2008,nissan murano,3921.0,7.09,240.0,74.0,29830.0,5.0,4.0,111.2,66.5,21.7,187.6,109.9,20.0,all wheel,gas,suv,
954,70994.0,2008,hyundai santa fe,3891.0,6.59,242.0,74.4,25157.5,5.0,4.0,106.29999999999998,67.89999999999999,19.8,184.1,108.29999999999998,20.5,front wheel,gas,suv,DCT
955,68465.0,2008,kia spectra,,9.21,138.0,68.3,3337.0,5.0,4.0,102.8,57.9,14.0,177.2,195.0,27.0,front wheel,gas,midsize,AT
956,67447.0,2008,chevrolet equinox,3718.0,,,,26528.75,5.0,4.0,112.5,69.3,18.55,,106.4,,front wheel,gas,suv,DCT
957,66911.0,2008,jeep liberty,,8.08,210.0,,5594.0,5.0,4.0,106.1,,19.5,176.9,,18.0,four wheel,gas,,
958,66876.0,2008,subaru legacy,3742.4,5.81,243.0,68.1,27331.0,5.0,4.0,105.09999999999997,63.20000000000002,16.89999999999999,185.0,97.40000000000003,21.5,all wheel,gas,midsize station wagon,AT
959,66440.0,2008,gmc acadia,4829.0,7.5,275.0,78.2,34827.5,7.333333333333333,4.0,118.9,69.89999999999999,22.0,200.7,,19.0,front wheel,gas,suv,DCT
960,65872.0,2008,ford ranger,,,148.0,,19334.545454545456,3.4545454545454546,2.0,120.42272727272726,66.96363636363637,18.90909090909091,,,17.5,four wheel,gas,,MT
961,64181.0,2008,infiniti g,,,,,,,,,,,,,,,,,
962,64135.0,2008,lexus es,3580.0,6.72,272.0,71.7,34120.0,5.0,4.0,109.3,57.1,18.5,191.1,95.4,23.0,front wheel,gas,compact,DCT
963,62352.0,2008,chrysler 300,3992.875,6.92,250.0,74.1,33916.875,5.0,4.0,120.0,58.52499999999999,18.75,196.8,106.6,20.5,rear wheel,gas,large,AT
964,61963.0,2008,dodge avenger,,8.8,172.0,72.8,4041.0,5.0,4.0,108.9,,16.9,190.9,94.0,24.0,front wheel,gas,midsize,AT
965,60748.0,2008,subaru forester,3232.7272727272725,6.56,224.0,68.3,24795.0,5.0,4.0,99.40000000000003,64.0909090909091,15.9,176.6,92.91818181818184,20.5,all wheel,gas,suv,DCT
966,59380.0,2008,saturn aura,,7.76,224.0,70.3,4285.0,5.0,4.0,112.3,57.6,16.0,190.9,98.0,25.0,front wheel,gas,midsize,AT
967,58774.0,2008,cadillac cts,3523.75,6.91,263.0,72.5,34825.0,5.0,4.0,113.4,56.7,17.0,191.6,96.0,20.0,rear wheel,gas,midsize,AT
968,55654.0,2008,jeep patriot,,7.29,172.0,,4799.0,5.0,4.0,103.7,,13.5,173.6,,24.5,four wheel,gas,,
969,55360.0,2008,chevrolet aveo,,9.705,103.0,67.3,2539.5,5.0,4.0,97.6,58.9,11.0,169.7,91.0,26.0,front wheel,gas,subcompact,AT
970,55123.0,2008,ford expedition,,7.93,300.0,,38293.75,7.25,4.0,119.0,77.2,28.0,,,15.0,rear wheel,gas,,AT
971,54930.0,2008,buick lucerne,,6.92,292.0,73.8,8185.0,5.0,4.0,115.6,58.0,18.0,203.2,108.0,19.0,front wheel,gas,large,AT
972,54346.0,2008,chevrolet colorado,,,185.0,,19892.60869565217,4.217391304347826,2.347826086956522,121.52608695652174,66.64782608695656,19.0,192.8,,19.0,four wheel,gas,,DCT
973,54077.0,2008,mini cooper,2590.0,7.0,172.0,66.3,19625.0,4.0,2.0,97.1,55.4,11.9,146.2,76.0,32.0,front wheel,gas,minicompact,MT
974,54058.0,2008,chevrolet suburban,,7.646666666666667,327.3333333333333,79.1,40858.333333333336,7.222222222222222,4.0,130.0,76.79999999999998,34.55555555555556,222.4,,16.75,rear wheel,gas,,DCT
975,52667.0,2008,ford taurus five hundred,,,,,,,,,,,,,,,,,
976,52590.0,2008,mazda 6,,8.5,156.0,70.1,5073.0,,,105.3,56.7,18.0,186.8,192.0,24.0,front wheel,gas,midsize,MT
977,50910.0,2008,chrysler pt cruiser,,9.7,150.0,67.1,4154.0,5.0,4.0,103.0,63.0,15.0,168.9,,21.0,front wheel,gas,suv,AT
978,50431.0,2008,hyundai accent,2461.333333333333,9.03,110.0,66.7,13225.0,5.0,2.6666666666666665,98.4,57.9,11.9,168.5,184.0,28.0,front wheel,gas,compact,MT
979,49432.0,2008,lexus is,,6.98,204.0,70.9,6479.0,,,107.5,56.1,17.1,180.1,101.3,22.0,rear wheel,gas,,
980,49098.0,2008,subaru impreza,3171.4814814814813,6.33,224.0,68.5,25033.51851851852,5.0,4.0,103.13703703703698,58.18888888888885,16.89999999999999,180.3,91.1925925925926,22.5,all wheel,gas,small station wagon,MT
981,48557.0,2008,ford crown victoria,,7.88,224.0,77.3,4890.0,,,120.7,58.9,19.0,218.0,127.0,19.0,rear wheel,gas,large,AT
982,47878.0,2008,toyota 4runner,4259.166666666667,7.31,260.0,75.2,33410.0,5.0,4.0,109.79999999999995,70.56666666666665,23.0,189.2,103.09999999999998,17.0,four wheel,gas,suv,AT
983,47097.0,2008,dodge journey,,,,,,,,,,,,,,,,,
984,47072.0,2008,nissan maxima,3585.0,6.2,255.0,71.7,29755.0,5.0,4.0,111.2,58.3,20.0,194.4,104.0,21.0,front wheel,gas,midsize,MT
985,46766.0,2008,acura tl,,6.59,286.0,72.2,8027.0,5.0,4.0,107.9,56.7,17.1,189.8,98.0,21.0,front wheel,gas,midsize,AT
986,46551.0,2008,pontiac vibe,,9.01,126.0,69.9,3539.0,5.0,4.0,102.4,62.2,13.0,171.9,94.0,27.0,front wheel,gas,small station wagon,AT
987,45915.0,2008,bmw 5,3875.6,6.45,230.0,72.7,55757.142857142855,5.0,4.0,113.6857142857143,58.07142857142858,18.5,191.1,98.72857142857144,23.0,rear wheel,gas,midsize,MT
988,45377.0,2008,acura mdx,4568.428571428572,6.62,300.0,78.5,44880.71428571428,7.0,4.0,104.29999999999998,68.2,21.0,190.7,142.20000000000002,17.5,four wheel,gas,suv,AT
989,45220.0,2008,scion xb,,8.27,158.0,69.3,3286.0,5.0,4.0,102.4,64.7,14.0,167.3,101.0,24.0,front wheel,gas,small station wagon,MT
990,44997.0,2008,nissan frontier,,7.09,261.0,,23656.92307692308,4.538461538461538,3.076923076923077,125.90000000000003,70.5,21.1,205.5,,17.0,rear wheel,gas,,AT
991,44904.0,2008,kia optima,3214.8,8.41,185.0,71.1,19109.0,5.0,4.0,107.1,58.3,16.4,186.4,104.0,25.0,front wheel,gas,midsize,AT
992,44706.0,2008,buick enclave,4882.5,7.56,275.0,79.0,34915.0,7.0,4.0,118.9,72.2,22.0,,154.0,19.0,front wheel,gas,suv,AT
993,43343.0,2008,audi a4,3660.3,5.92,255.0,69.8,35015.0,4.85,3.7,104.29999999999998,55.99000000000001,17.170000000000005,180.6,90.0,24.0,all wheel,gas,compact,MT
994,42790.0,2008,toyota avalon,3540.0,5.85,268.0,72.8,30797.5,5.0,4.0,111.0,58.5,18.5,197.6,107.0,22.0,front wheel,gas,large,AT
995,40980.0,2008,scion tc,,8.64,161.0,69.1,2736.0,5.0,2.0,106.3,55.7,14.5,174.0,85.0,24.0,front wheel,gas,subcompact,AT
996,40456.0,2008,chevrolet uplander,,8.17,240.0,72.0,5092.0,7.0,4.0,113.0,70.5,20.0,191.0,,19.5,front wheel,gas,,
997,39710.0,2008,cadillac escalade,,6.25,403.0,79.0,57240.0,7.0,4.0,116.0,74.5,26.0,202.5,,15.0,all wheel,gas,,DCT
998,39064.0,2008,gmc yukon,,7.06,380.0,79.0,38394.375,5.75,4.0,116.0,76.89999999999999,26.0,202.0,,15.5,rear wheel,flex fuel,,DCT
999,38576.0,2008,mercedes benz e class,3931.5,7.97,210.0,71.7,60036.36363636364,5.181818181818182,4.0,112.4,58.56363636363636,21.1,191.0,96.8181818181818,27.5,rear wheel,gas,midsize,DCT
1000,36873.0,2008,buick lacrosse,3583.75,6.49,300.0,73.0,27806.25,5.0,4.0,110.5,57.4,17.0,198.1,99.4,20.0,front wheel,gas,midsize,DCT
1001,36532.0,2008,kia rio,2416.777777777778,9.03,110.0,66.7,13412.777777777776,5.0,4.0,98.4,57.89999999999999,11.900000000000002,166.9,184.0,29.0,front wheel,gas,compact,MT
1002,36368.0,2008,dodge nitro,,7.37,210.0,73.1,4267.0,5.0,4.0,108.8,69.9,19.5,178.9,,21.0,rear wheel,gas,,
1003,35408.0,2008,volkswagen golf rabbit,,,,,,,,,,,,,,,,,
1004,20070.0,2008,volkswagen rabbit,,9.28,150.0,69.3,3690.0,5.0,2.0,101.5,58.2,14.5,165.8,94.0,24.0,front wheel,gas,compact,MT
1005,15338.0,2008,volkswagen golf,3199.8888888888887,10.07,200.0,69.3,24632.222222222223,5.0,2.888888888888889,101.5,58.32222222222222,14.5,165.8,93.5888888888889,25.5,front wheel,gas,compact,MT
1006,35003.0,2008,chevrolet avalanche,,7.64,320.0,,7021.0,6.0,4.0,130.0,76.6,31.0,,,17.0,rear wheel,gas,,
1007,34320.0,2008,mercedes benz m class,,7.38,268.0,75.2,9240.0,,,114.7,71.5,25.1,188.5,,17.5,all wheel,gas,,
1008,34053.0,2008,nissan titan,,,317.0,79.5,31317.03703703704,5.296296296296297,3.037037037037037,149.23703703703703,75.60370370370369,32.333333333333336,,,14.5,four wheel,flex fuel,,AT
1009,33875.0,2008,honda ridgeline,4518.6,,,,31221.0,5.0,4.0,122.0,70.66,22.0,,110.76,,four wheel,gas,pickup truck,AT
1010,33579.0,2008,nissan xterra,,6.67,261.0,72.8,5724.0,5.0,4.0,106.3,,21.1,,,18.0,four wheel,gas,,
1011,33555.0,2008,nissan pathfinder,4773.454545454545,,,,33802.72727272727,7.0,4.0,112.20000000000005,72.69999999999999,21.1,,149.09999999999997,,four wheel,gas,suv,AT
1012,32754.0,2008,kia sportage,3378.714285714286,8.25,173.0,70.9,20045.714285714286,5.0,4.0,103.5,66.7,16.385714285714286,171.3,103.9,19.0,front wheel,gas,suv,AT
1013,32306.0,2008,mercury mariner,,,,,,,,,,,,,,,,,
1014,31998.0,2008,acura tsx,,7.2,205.0,69.4,5919.0,5.0,4.0,105.1,57.3,17.1,183.5,91.0,22.0,front wheel,gas,compact,MT
1015,31858.0,2008,bmw x5,5158.5,7.34,260.0,76.1,50500.0,5.0,4.0,115.5,69.5,22.5,191.1,102.4,20.0,all wheel,gas,suv,DCT
1016,31393.0,2008,mercury milan,,7.42,221.0,72.2,5050.0,5.0,4.0,107.4,57.2,17.5,191.4,101.0,23.0,front wheel,gas,midsize,AT
1017,30693.0,2008,toyota sequoia,5847.5,7.62,276.0,79.9,43368.75,7.75,4.0,122.0,74.60000000000001,26.4,205.1,126.9,15.5,four wheel,gas,suv,AT
1018,30479.0,2008,cadillac dts,,7.25,275.0,74.8,10116.0,5.0,4.0,115.6,57.6,18.0,207.6,113.0,18.0,front wheel,gas,large,AT
1019,30117.0,2008,lincoln zephyr mkz,,,,,,,,,,,,,,,,,
1020,30034.0,2008,volkswagen passat,3458.2,8.1,200.0,71.7,30215.0,5.0,4.0,106.7,59.7,18.5,188.0,96.0,24.0,front wheel,gas,midsize,DCT
1021,29766.0,2008,mercury grand marquis,,8.0,224.0,78.3,5341.0,6.0,4.0,114.6,56.3,19.0,212.0,107.0,19.0,rear wheel,gas,large,AT
1022,29699.0,2008,kia sorento,4141.833333333333,7.45,242.0,73.3,23095.0,5.0,4.0,106.7,70.23333333333333,21.1,180.7,137.5,19.0,front wheel,gas,suv,AT
1023,29563.0,2008,suzuki aerio sx4,,,,,,,,,,,,,,,,,
1024,29076.0,2008,lincoln mkx,4305.5,,,,36715.0,5.0,4.0,111.2,67.5,19.5,,108.4,,front wheel,gas,suv,AT
1025,28668.0,2008,toyota fj cruiser,,6.98,239.0,74.6,5087.0,5.0,4.0,105.9,72.0,19.0,183.9,,16.5,four wheel,gas,,
1026,28645.0,2008,kia rondo,,9.39,162.0,71.7,4104.0,,,106.3,67.7,15.8,179.0,108.0,22.0,front wheel,gas,midsize station wagon,AT
1027,27861.0,2008,mitsubishi lancer,,8.54,152.0,69.4,3693.0,5.0,4.0,103.7,58.7,15.3,180.0,93.0,24.0,front wheel,gas,compact,AT
1028,27694.0,2008,jeep commander,,8.71,210.0,74.8,6369.0,7.0,4.0,109.5,,21.1,188.5,112.8,16.5,four wheel,gas,,
1029,27665.0,2008,scion xd,,9.36,128.0,67.9,,,,96.9,60.0,11.1,154.7,84.0,28.0,front wheel,gas,subcompact,AT
1030,26971.0,2008,chevrolet corvette,3208.333333333333,3.81,430.0,72.6,57316.66666666666,2.0,2.0,105.7,,18.0,174.6,,19.0,rear wheel,gas,two seater,MT
1031,26941.0,2008,mitsubishi galant,,9.63,160.0,72.4,4199.0,5.0,4.0,108.3,57.9,17.7,190.6,99.0,23.0,front wheel,gas,midsize,AT
1032,26915.0,2008,kia sedona,4379.666666666667,8.33,250.0,78.1,23495.0,7.0,4.0,117.2,69.3,21.1,202.0,,18.0,front wheel,gas,minivan,AT
1033,26811.0,2008,mazda cx 7,,7.48,244.0,73.7,5523.0,5.0,4.0,108.3,64.8,18.2,184.0,,19.5,front wheel,gas,,
1034,26477.0,2008,volkswagen new beetle,,8.31,150.0,67.9,3092.0,,,98.8,59.0,14.5,161.1,85.0,23.0,front wheel,gas,subcompact,MT
1035,26447.0,2008,honda element,,8.77,166.0,71.5,3985.0,4.0,4.0,101.4,70.4,15.9,,,20.5,front wheel,gas,,
1036,26404.0,2008,gmc yukon xl,,7.685,327.3333333333333,79.1,41663.75,7.25,4.0,130.0,76.79999999999998,35.0,,,16.75,rear wheel,gas,,DCT
1037,26100.0,2008,mazda cx 9,4420.0,7.07,273.0,,32106.666666666668,7.0,4.0,113.2,68.0,20.1,,139.20000000000002,18.0,front wheel,gas,suv,AT
1038,26044.0,2008,dodge dakota,,,210.0,,6109.0,4.0,2.0,131.3,68.7,22.0,,,16.0,four wheel,gas,,
1039,25439.0,2008,pontiac g5,,7.74,171.0,67.5,4168.0,5.0,2.0,103.5,55.6,13.0,179.8,97.0,27.0,front wheel,gas,,
1040,25349.0,2008,jeep compass,3127.0,7.1,172.0,,20340.0,5.0,4.0,103.7,64.2,13.55,173.4,101.3,24.5,four wheel,gas,suv,MT
1041,25340.0,2008,saturn outlook,,8.2,275.0,78.2,6517.0,8.0,4.0,118.9,69.9,22.0,200.7,,20.0,front wheel,gas,,
1042,24622.0,2008,smart fortwo,1822.6666666666667,9.03,70.0,61.4,13923.333333333334,2.0,2.0,73.5,60.70000000000001,8.7,,,37.0,rear wheel,gas,minicompact,MT
1043,23876.0,2008,gmc envoy,,6.88,300.0,74.7,7343.0,5.0,4.0,113.0,71.9,22.0,191.6,,16.0,four wheel,gas,,
1044,23328.0,2008,mercedes benz gl class,,9.51,215.0,75.6,11214.0,,,121.1,72.4,26.4,200.6,,21.0,all wheel,diesel,,
1045,23112.0,2008,ford taurus x freestyle,,,,,,,,,,,,,,,,,
1046,23112.0,2008,ford taurus x,,7.53,263.0,74.9,5676.0,6.0,4.0,112.9,67.6,19.0,200.3,,20.0,front wheel,gas,,
1047,23765.0,2008,ford freestyle,,,203.0,74.9,4998.0,6.0,4.0,112.9,68.3,19.0,200.1,,21.5,all wheel,gas,,
1048,22554.0,2008,suzuki xl7,,6.9,252.0,72.2,6226.0,7.0,4.0,112.4,68.9,18.6,197.2,,18.5,all wheel,gas,,
1049,22254.0,2008,chrysler aspen,,7.22,302.0,76.0,6910.0,,,119.2,73.6,27.0,202.1,,16.5,rear wheel,gas,,
1050,22021.0,2008,mazda 5,,9.29,153.0,69.1,3778.0,,,108.3,64.2,15.9,181.5,,24.0,front wheel,gas,minivan,MT
1051,21420.0,2008,dodge durango,4921.875,7.17,303.0,76.0,32991.25,6.5,4.0,119.20000000000002,74.3,27.0,200.8,108.6,15.0,rear wheel,gas,suv,AT
1052,21373.0,2008,hummer h3,,7.41,242.0,,6508.0,5.0,4.0,111.9,73.7,23.0,,,15.5,four wheel,gas,,
1053,20796.0,2008,suzuki forenza reno,,,,,,,,,,,,,,,,,
1054,20625.0,2008,pontiac torrent,,7.35,264.0,71.4,5905.0,5.0,4.0,112.5,65.7,20.0,188.8,,20.0,front wheel,gas,,
1055,20255.0,2008,lexus ls,4690.5,5.49,380.0,73.8,88900.0,5.0,4.0,121.7,58.2,22.2,198.0,103.0,20.0,rear wheel,gas,midsize,CVT
1056,20107.0,2008,mitsubishi eclipse,,6.83,263.0,72.2,5207.0,4.0,2.0,101.4,53.8,17.7,179.7,82.0,23.0,front wheel,gas,subcompact,MT
1057,19027.0,2008,hyundai tucson,3387.428571428572,9.01,173.0,72.1,21432.85714285714,5.0,4.0,103.5,68.10000000000001,16.385714285714283,170.3,102.6,21.0,front wheel,gas,suv,DCT
1058,18980.0,2008,volvo xc90,4473.5,6.73,311.0,74.7,39454.375,5.75,4.0,112.6,70.2,21.1,189.3,101.0,16.0,all wheel,gas,suv,DCT
1059,18252.0,2008,nissan quest,,8.59,235.0,77.6,5384.0,7.0,4.0,124.0,71.9,20.0,204.1,,19.0,front wheel,gas,minivan,AT
1060,17787.0,2008,mercedes benz s class,4750.6,5.68,382.0,73.7,128320.0,5.0,4.0,124.6,58.0,23.8,205.0,109.0,17.5,rear wheel,gas,large,DCT
1061,17622.0,2008,bmw x3,4012.0,6.24,260.0,73.0,38600.0,5.0,4.0,110.1,65.9,17.7,179.9,90.1,22.0,all wheel,gas,suv,MT
1062,17423.0,2008,dodge challenger,4140.0,4.95,425.0,75.7,37320.0,5.0,2.0,116.0,57.0,19.0,197.7,94.0,15.0,rear wheel,gas,midsize,AT
1063,16424.0,2008,lexus gx,4871.0,7.68,263.0,74.0,47315.0,5.0,4.0,109.8,74.6,23.0,188.2,103.9,16.0,four wheel,gas,suv,AT
1064,16187.0,2008,mercury sable,,6.54,263.0,74.5,6210.0,5.0,4.0,112.9,,20.0,202.1,102.0,20.5,all wheel,gas,midsize,AT
